timestamp,altitude_ft,speed_knots,fuel_lbs,engine_temp_c
2024-01-01 10:09:30,9969.078762414878,233.1803121601459,5044.03769290135,190.10926496842356
2024-01-01 10:09:40,10033.126343140357,254.78037815192283,5050.455555884729,191.7206447782356
2024-01-01 10:09:50,10097.554512712235,235.60391869201172,4881.769309440641,225.40936909426983
2024-01-01 10:10:00,9952.08257621547,251.3982135851821,5010.519397876461,204.78901281193492
2024-01-01 10:10:10,9981.434102333618,252.38498925673053,4961.31836989951,213.57032604430387
2024-01-01 10:10:20,9889.366502599398,258.85577081695044,4950.227547576465,202.26412031304113
2024-01-01 10:10:30,9880.379337591932,267.8168478646685,5015.4194714844225,209.30020361982432
2024-01-01 10:10:40,10081.25258223942,236.3532367409946,4900.683945877199,206.26067543215177
2024-01-01 10:10:50,10135.624002857083,249.47526143936952,4899.443269576371,203.81684217030238
2024-01-01 10:11:00,9992.798987841967,247.23664704955783,5018.477317072073,216.6073386374702
2024-01-01 10:11:10,10100.353289789202,254.33749685960962,5010.987960741531,202.34758180766406
2024-01-01 10:11:20,10036.163602504763,252.15668770933618,4993.235272657562,234.27722858326558
2024-01-01 10:11:30,9935.488024539487,246.4745375726338,4942.202949625829,214.40797359218658
2024-01-01 10:11:40,10036.13956055084,245.59097811389145,5023.190081589092,182.90688953390466
2024-01-01 10:11:50,10153.803656646596,238.83549144815953,5019.81372446101,197.35175436525526
2024-01-01 10:12:00,9996.417396089006,259.8786158240651,4989.863785608358,205.95616399236002
2024-01-01 10:12:10,10156.4643655814,254.5920418159953,4926.532487790497,200.66745253568055
2024-01-01 10:12:20,9738.025489591026,259.17768197795135,4963.93610256551,210.3031012845825
2024-01-01 10:12:30,10082.190250437523,246.89603863524485,5026.890183726207,211.9552505725081
2024-01-01 10:12:40,10008.704706823817,243.4316453130557,5051.158040988074,179.60619521301552
2024-01-01 10:12:50,9970.099264953413,239.21684933370773,4968.271629677168,219.21616317074742
2024-01-01 10:13:00,10009.17607765355,253.5891758374066,4971.9147914535715,192.54773801770932
2024-01-01 10:13:10,9801.243108539911,239.60206775471767,4976.113964440731,191.06143241202864
2024-01-01 10:13:20,9978.03281121625,268.4866306896655,4997.743050285532,191.0131641094169
2024-01-01 10:13:30,10035.711257151175,236.9235741890656,4954.745014834983,212.12864608985873
2024-01-01 10:13:40,10147.789404474152,252.73660119212502,4838.889106957405,195.9939845277832
2024-01-01 10:13:50,9948.172978172635,265.66854707213787,5043.036789916338,190.0467253349344
2024-01-01 10:14:00,9919.15063971068,255.99089759263808,5072.932767190111,193.64061263834694
2024-01-01 10:14:10,9949.824295641547,251.7567371249178,4952.378306849697,173.07962511626184
2024-01-01 10:14:20,10091.540211770207,240.31516353038106,4929.465611382044,187.3675435407277
2024-01-01 10:14:30,10032.875110965968,236.18230811432295,4975.743233706471,181.4062467702035
2024-01-01 10:14:40,9947.023979623296,257.7005010891759,4973.023045637544,195.96246004256164
2024-01-01 10:14:50,10051.326743311336,265.0614724077495,5031.97414868013,209.9628990541039
2024-01-01 10:15:00,10009.707754934803,245.61150009521828,4984.730171902233,208.30813851399841
2024-01-01 10:15:10,10096.864499053288,238.6093849238365,4942.1670382994225,218.85125746319875
2024-01-01 10:15:20,9929.794690612265,225.41830569450983,4915.677687288079,215.5096372594493
2024-01-01 10:15:30,9967.233785340222,240.19235156337461,5024.6798490549645,192.07104927622436
2024-01-01 10:15:40,9960.789184686784,248.8634315750096,5011.173681870194,200.2860710113057
2024-01-01 10:15:50,9853.648505186788,265.99123240836735,5034.026093714572,199.51165858667872
2024-01-01 10:16:00,10029.612027706458,256.73133692232966,4932.388742271926,167.7342097591717
2024-01-01 10:16:10,10026.10552721799,253.05085404706753,5072.519904782397,181.74110694635382
2024-01-01 10:16:20,10000.511345664247,245.9988033869887,4893.213314451118,197.4906998427333
2024-01-01 10:16:30,9976.541286662485,244.16834282744043,5015.678070872054,197.40655347288788
2024-01-01 10:16:40,9358.462925794958,264.05647597507965,4884.518861440135,207.6848758130775
2024-01-01 10:16:50,9957.935467723464,252.00738540758388,4940.281410713056,206.95462444303772
2024-01-01 10:17:00,9965.728548347322,228.97399308078977,5057.649106318378,173.43961246850398
2024-01-01 10:17:10,9919.772273077839,243.26460352102757,5020.966152517779,207.77895101686295
2024-01-01 10:17:20,9983.8714288334,241.41783968228373,4951.88689901762,202.67880809680645
2024-01-01 10:17:30,10040.405085681454,244.53735990822534,4953.0560476488945,209.35059772466943
2024-01-01 10:17:40,10188.618590121054,255.62910660285084,4983.828985329751,216.00298381462383
2024-01-01 10:17:50,10017.457781283183,248.92555118205752,5004.304909324014,197.85675540818042
2024-01-01 10:18:00,10025.755039072277,249.23134592996337,5040.976808918113,218.6838235547012
2024-01-01 10:18:10,9992.555408423383,263.13473161325237,4955.386119551554,186.6589931916043
2024-01-01 10:18:20,9808.122878470096,243.0353891021331,4897.408546605618,185.81392819441672
2024-01-01 10:18:30,9997.348612455078,268.6419952588735,4985.646211130415,206.4315828520331
2024-01-01 10:18:40,10006.023020994102,243.28692408628913,4954.7262179005575,194.4684868204223
2024-01-01 10:18:50,10246.324211248528,250.8919819661257,4912.366054536555,203.92448846928454
2024-01-01 10:19:00,9980.763903521887,247.18796404597234,4992.0811655376165,229.89473179766736
2024-01-01 10:19:10,10030.154734233362,251.2341913350096,4966.342012065337,245.90242610255964
2024-01-01 10:19:20,9996.528823029475,254.44591995073128,4992.1232900914665,203.18254308296179
2024-01-01 10:19:30,9883.132196238046,254.33835240088877,4931.875449756618,186.96169432022228
2024-01-01 10:19:40,10114.282281451502,242.4688266937942,5000.733166280251,174.5003029006348
2024-01-01 10:19:50,10075.193303268677,238.7708532255243,4910.342709924227,198.91180077089734
2024-01-01 10:20:00,10079.103194704305,275.0317179090571,4934.611030275147,216.00305369912294
2024-01-01 10:20:10,9909.061254520526,245.16015660399447,4963.651868203612,195.1559298940899
2024-01-01 10:20:20,10140.27943109361,256.99212438671987,5062.688480503961,206.02193748808054
2024-01-01 10:20:30,9859.814893720772,233.92358689476802,5014.6388081814,221.39745909077874
2024-01-01 10:20:40,10058.685709380026,247.20387280095323,5029.057144965364,221.0227446984554
2024-01-01 10:20:50,10219.045562580997,248.72800616017557,5045.851351417132,206.43223831402673
2024-01-01 10:21:00,9900.946367486931,254.72815069927833,5154.9390865385185,202.55159717986015
2024-01-01 10:21:10,9943.370227039723,222.7754585900806,4976.676913123896,177.22050426495386
2024-01-01 10:21:20,10009.965136508765,251.66140613078332,5045.417485900467,190.5470803373459
2024-01-01 10:21:30,9949.65243458838,238.50258544632106,5024.829182462071,195.78866287972892
2024-01-01 10:21:40,9844.933656893387,253.24345711194923,5023.79902490535,187.2150258284877
2024-01-01 10:21:50,10006.856297480603,239.63670803161838,5062.509360639982,203.72679894429146
2024-01-01 10:22:00,9893.76962862739,241.44517304074418,4952.631708186749,228.67472275229153
2024-01-01 10:22:10,10047.359243063518,247.26372389606732,4948.463088537154,222.76642388992425
2024-01-01 10:22:20,9908.057576576619,239.47670530396806,4989.185595406067,203.6581979274681
2024-01-01 10:22:30,10154.993440501754,245.24465553264645,4963.862311133878,211.69151108037244
2024-01-01 10:22:40,9921.674670766377,238.06624231456684,4988.722322377881,229.0709352696582
2024-01-01 10:22:50,9967.793848379433,231.6682954830127,5050.734698978623,221.96134026003202
2024-01-01 10:23:00,10081.351721736966,260.1795705242936,4948.489903588658,176.5705010608223
2024-01-01 10:23:10,9376.913568356604,237.03951307176072,4956.963271592285,213.69242241629243
2024-01-01 10:23:20,10022.745993460412,248.21319112392015,4980.712749896301,207.4338456529966
2024-01-01 10:23:30,10130.714275428243,257.52891081493783,4960.3812584167135,188.66210919868362
2024-01-01 10:23:40,9839.251676543878,243.85055897483957,4875.896868315297,196.86819864893093
2024-01-01 10:23:50,10018.46338585323,241.74834100254463,4942.3907575790245,182.9862094526591
2024-01-01 10:24:00,10025.988279424842,252.2623808866742,5005.565781823846,183.62539928296653
2024-01-01 10:24:10,10078.182287177731,261.1793382272715,5042.874437256603,176.13418999064106
2024-01-01 10:24:20,9876.304928912192,238.3068473491353,4913.066151331084,211.51270853301068
2024-01-01 10:24:30,9867.954338691572,198.49852167982561,4912.632939744428,218.08017454140023
2024-01-01 10:24:40,10052.194156561689,232.67505405032674,4971.908729839837,167.5728820427986
2024-01-01 10:24:50,10029.698467323318,246.0679899631781,4866.417266458078,227.57458274227258
2024-01-01 10:25:00,10025.049285034587,250.34204684538076,4947.748489550613,199.8198764504474
2024-01-01 10:25:10,10034.644820949698,241.45375358244934,4882.9948767204,204.34779807315257
2024-01-01 10:25:20,9931.997527842152,245.4300816617477,5038.050024688093,177.91380746622386
2024-01-01 10:25:30,10023.2253697161,235.9177323169255,4930.930381976449,219.81238625247298
2024-01-01 10:25:40,10029.307247329869,250.77078611381495,5051.83862900892,203.0037513975025
2024-01-01 10:25:50,9928.564858197364,260.5569424888315,5024.672967362886,217.0823935965695
2024-01-01 10:26:00,10186.577451114475,239.02856130229537,4936.481014803097,218.31287480971616
2024-01-01 10:26:10,10047.38329209118,243.77328233447616,4914.998877843665,220.02311634081906
2024-01-01 10:26:20,9880.869650279736,255.02546246454182,4958.719552225589,190.27578836221696
2024-01-01 10:26:30,10065.655360863382,262.12090719322737,4962.964488469058,196.88056988160193
2024-01-01 10:26:40,9902.531832977267,235.0681018779107,4985.304146877588,190.8244688790573
2024-01-01 10:26:50,10078.708460374246,248.3121526258405,4928.9696152014585,213.42644694111925
2024-01-01 10:27:00,10115.85955790074,252.83130822319524,5004.916503352078,204.9933384404561
2024-01-01 10:27:10,9917.931768164828,248.9794360937115,4980.663142423962,216.03717296019857
2024-01-01 10:27:20,10096.337612924432,225.23207933122913,4950.176961836174,216.69108204585848
2024-01-01 10:27:30,10041.27809269365,255.0109000930877,4931.394666899066,174.0911076359164
2024-01-01 10:27:40,10082.206015999449,265.19336351090647,4957.552430513032,220.26155195830808
2024-01-01 10:27:50,10189.679298265395,251.16661751169502,4925.751597074588,214.26291436648575
2024-01-01 10:28:00,9975.461188399713,239.68893946705737,4969.318574408146,194.46162675221754
2024-01-01 10:28:10,9924.626383564251,244.86872753635717,4970.468553922961,205.24689149794443
2024-01-01 10:28:20,9911.048557037448,267.6991306765559,4979.0819638337825,198.14495642625943
2024-01-01 10:28:30,9918.418971503455,259.09962540860556,5054.108700141558,209.24083517946764
2024-01-01 10:28:40,9992.289829058589,256.4002661838433,4958.974323670986,194.42905428942686
2024-01-01 10:28:50,10034.115197481664,253.56412583534376,5015.626433010189,207.18390861753662
2024-01-01 10:29:00,10027.669079933003,243.3886288780903,4976.67588950075,201.0095795698903
2024-01-01 10:29:10,10082.718324903602,247.99428819344232,4953.084284555042,193.5170914475704
2024-01-01 10:29:20,10001.30018918779,249.22077264321484,4958.838516150403,202.8520436735309
2024-01-01 10:29:30,10145.353407715731,255.49574316064445,4961.655139187562,240.59704360233135
2024-01-01 10:29:40,9973.534316676205,265.089188942669,4978.384825030375,189.71695055261478
2024-01-01 10:29:50,10272.016916658962,261.1833813679313,4916.230381381016,196.25084613107646
2024-01-01 10:30:00,10062.566734776501,235.8061564420396,4890.729380467716,189.97831400550453
2024-01-01 10:30:10,9914.284244358372,252.23994968901047,4996.511249311678,191.55175421708626
2024-01-01 10:30:20,9892.910750193889,257.36763345167896,5008.502551265026,212.2366153007804
2024-01-01 10:30:30,10048.24724152432,256.18860330144634,5000.678131274103,210.73823689454102
2024-01-01 10:30:40,9977.653721467415,243.70766236612582,4970.944920559787,199.91204745018035
2024-01-01 10:30:50,10071.400049409209,279.1410921576836,5001.357531002627,215.39444877903668
2024-01-01 10:31:00,10047.323762457354,237.22915437668883,4998.46773092882,211.90164943241464
2024-01-01 10:31:10,9992.717108734312,239.1681155333395,5001.97772757371,197.56498720960678
2024-01-01 10:31:20,9915.32062819316,252.33595081261575,4919.419198556857,176.9920288730869
2024-01-01 10:31:30,9848.515277531413,271.16803054963856,4907.34862976423,212.44674511923503
2024-01-01 10:31:40,9955.348504793297,241.63805149295828,4942.567737282348,202.54496931502962
2024-01-01 10:31:50,10085.639879432347,247.34171634353007,4960.926974140829,200.33335195550887
2024-01-01 10:32:00,10021.40937441302,260.7729367301569,4949.500103259347,193.00927969985426
2024-01-01 10:32:10,9875.426122128802,249.82137845112265,4867.561623047068,211.16973423674474
2024-01-01 10:32:20,10017.318092585117,246.65396145469705,5047.280750218718,205.2274437864275
2024-01-01 10:32:30,10038.531737972884,255.6563290188672,4947.293800165674,196.44757935796554
2024-01-01 10:32:40,9911.614256379888,252.72517990229593,4969.431300436809,181.61818179171632
2024-01-01 10:32:50,10015.372510594552,260.3043878563679,5022.823509144113,216.01893652820115
2024-01-01 10:33:00,10005.8208718446,262.9146888906536,4843.1474261279,209.07357834733816
2024-01-01 10:33:10,9885.702970216938,253.07003060005363,4934.611326006374,203.83104349918395
2024-01-01 10:33:20,10035.778736034828,252.9173272537831,4940.640135920969,160.14839007329005
2024-01-01 10:33:30,10056.078452636824,252.14110982286132,4942.980477325427,199.4315861432591
2024-01-01 10:33:40,10108.305124317527,254.8913055664929,4950.921630060262,196.38194444786504
2024-01-01 10:33:50,10105.38020520349,250.55170637871464,5031.752679516201,190.7225647241849
2024-01-01 10:34:00,9862.23306320429,249.9939151767771,4992.86886337832,211.31352917846425
2024-01-01 10:34:10,9906.217496008489,261.9662712082724,5006.8976630214,210.72290051250917
2024-01-01 10:34:20,10051.503526720866,265.16116180355044,4961.151893178505,206.55237075788583
2024-01-01 10:34:30,10051.37859509122,234.9244705536658,4888.627207278683,215.56836372151614
2024-01-01 10:34:40,10051.504768630604,250.10021151740568,4854.410987826658,184.66552228949237
2024-01-01 10:34:50,10385.273149065471,243.11305566554765,4881.725433420376,193.1951891484604
2024-01-01 10:35:00,10057.089051069317,246.89028533513928,4975.984084788259,201.1218839477871
2024-01-01 10:35:10,10113.55656401806,254.02516209735322,4959.38426521284,190.66996971158127
2024-01-01 10:35:20,10095.40017634932,256.6943837154247,4947.087577198157,210.90753832555313
2024-01-01 10:35:30,10065.13912513058,248.87873556388655,4938.96689423695,192.16698727802458
2024-01-01 10:35:40,9968.473075535965,230.86659665277196,5057.781798344095,219.47555006670132
2024-01-01 10:35:50,10075.896922049327,240.3495441942382,4915.850520021133,186.03260897374716
2024-01-01 10:36:00,9922.717478546243,258.96499670200166,5003.18665237376,231.97975474250927
2024-01-01 10:36:10,9976.318139325998,222.59573577965068,4956.691306367006,230.43946033403634
2024-01-01 10:36:20,9951.463645217089,261.87427151682,4953.348663974656,198.57870280526984
2024-01-01 10:36:30,10008.187413938633,255.21229990644542,5015.027496992793,217.19255676388622
2024-01-01 10:36:40,10231.465856667352,263.1617608153002,5029.122118694528,193.9935790923709
2024-01-01 10:36:50,9813.273480740825,248.0143081311904,4943.818106713714,215.19929747347018
2024-01-01 10:37:00,10068.62601903745,229.38594575977095,4995.555695518063,197.36032502814845
2024-01-01 10:37:10,9838.728412881035,254.30362641506497,4973.590107661458,180.71840152237274
2024-01-01 10:37:20,9952.806813421057,262.74653124038343,4955.56737649245,147.00772718481653
2024-01-01 10:37:30,10108.895059696737,259.2472180551342,4965.208246682806,195.96929830894084
2024-01-01 10:37:40,10006.428001909546,243.37308516511965,4920.395038805713,204.1859376302794
2024-01-01 10:37:50,9892.225522207069,250.86761075462647,4939.2904898794,219.95474639054325
2024-01-01 10:38:00,9928.469629074003,244.67163731220077,4925.363675556318,200.54937548227085
2024-01-01 10:38:10,10067.959774893468,241.8073353581063,4999.2642553634,215.04365202076383
2024-01-01 10:38:20,9926.963336828287,259.5538857117985,4949.235343762901,193.19087679167708
2024-01-01 10:38:30,10021.645858958198,238.0246768873484,4888.909678307202,194.94081545702832
2024-01-01 10:38:40,10004.55718399038,241.06183569418388,4917.423498377799,215.81053523792878
2024-01-01 10:38:50,9934.839965239418,238.95974366527614,4793.432107273345,163.02988272996092
2024-01-01 10:39:00,10214.394408932532,235.09752476700953,4928.470689437845,200.19475743354374
2024-01-01 10:39:10,10063.3919022318,251.46414291842603,4954.87755278481,194.00057975666203
2024-01-01 10:39:20,9797.48574133424,261.6150304848198,4945.988487084604,220.40916807278427
2024-01-01 10:39:30,10018.645431476943,248.15123243754735,5051.602977102522,192.0763055753027
2024-01-01 10:39:40,9933.82135352316,234.94252199435834,4981.140541569704,207.7487745435514
2024-01-01 10:39:50,10085.243333479622,258.39944539742027,4978.717812176409,213.8227545400204
2024-01-01 10:40:00,9920.74792615673,266.8570175403497,4869.831747791438,177.61106008804384
2024-01-01 10:40:10,9988.52635585331,243.53757675853404,4933.563076812095,197.9094453758915
2024-01-01 10:40:20,10050.498727898046,245.2144573328228,4927.262019149766,193.52545348871092
2024-01-01 10:40:30,10086.575519417012,255.15660630083394,4912.091079573551,214.19439870244392
2024-01-01 10:40:40,9879.970359294422,266.21873747785054,4911.201086236284,210.1262276121829
2024-01-01 10:40:50,9966.549876415906,244.80165854274773,4860.58895181287,196.50196954911226
2024-01-01 10:41:00,9952.505468883905,236.67550219001794,4887.002419273884,184.28887924375923
2024-01-01 10:41:10,9934.66707674263,256.31418606272405,4994.299729644198,215.57220044030134
2024-01-01 10:41:20,10176.54542402811,257.99068073142297,4943.249304904291,198.9852083510183
2024-01-01 10:41:30,10040.498171096095,250.06131450435228,4924.874898588233,215.72435151498806
2024-01-01 10:41:40,9873.911604566496,244.4186674034255,4949.724432767314,177.01429401545113
2024-01-01 10:41:50,10091.786194705477,259.9437873099205,5008.164513433007,206.56450145109466
2024-01-01 10:42:00,10212.215619701263,255.28036004547965,4949.805485539739,180.86290710851722
2024-01-01 10:42:10,10103.246526055114,242.31564483096508,4976.413646040501,227.8947124040542
2024-01-01 10:42:20,9848.063003404599,250.49094731305672,4906.864677372536,185.94394573461005
2024-01-01 10:42:30,9951.576592713374,236.48292467975352,4918.063401952612,199.99458911964086
2024-01-01 10:42:40,10126.691114918662,256.8589045643792,4966.493723741132,202.3866794924046
2024-01-01 10:42:50,9929.233053438122,247.37766430617145,5043.227544902804,189.0593339114473
2024-01-01 10:43:00,10044.381942814623,245.64289167615263,5019.883582459692,166.40259454133047
2024-01-01 10:43:10,10077.463405342934,249.67125514847567,4977.336222954755,202.86342646424342
2024-01-01 10:43:20,9907.306952842191,250.40307699330248,4955.566487487984,188.70140014846612
2024-01-01 10:43:30,9994.04746439382,258.9493006156556,5017.848247259306,201.74807641424664
2024-01-01 10:43:40,9675.873265993092,255.91090531325221,4987.328675628203,198.16503421641937
2024-01-01 10:43:50,9897.561235866571,248.43590721207198,4832.711638355414,203.94936872107706
2024-01-01 10:44:00,9974.743184860685,257.63668149718995,4894.498177079186,223.4280518098409
2024-01-01 10:44:10,9875.221681803516,254.00737253691614,4963.901715737843,191.80725480909317
2024-01-01 10:44:20,10163.241130393164,245.73400363713964,4857.446301190398,192.96733018486256
2024-01-01 10:44:30,9856.985862203937,248.75281841763515,4901.715209228103,175.01304045869165
2024-01-01 10:44:40,9955.995551330301,248.5177711115688,4911.403892281048,197.07224073351057
2024-01-01 10:44:50,10013.074057728609,255.05261343174203,4933.386324149654,206.1480498391245
2024-01-01 10:45:00,10144.127328906612,246.32977385278357,4931.623089048635,192.7475768364346
2024-01-01 10:45:10,9856.413784882056,246.09590813578367,4931.338558099604,206.24645750608238
2024-01-01 10:45:20,10116.316375215496,269.6875730943396,4986.859935317961,197.33737211766214
2024-01-01 10:45:30,10001.023306101959,259.39735481747107,4932.133346181418,180.46600643046514
2024-01-01 10:45:40,9901.849134895205,242.39399335574862,4925.963012848383,204.67977606774656
2024-01-01 10:45:50,10046.210347426328,255.709409939422,4877.535894242769,196.91251799652474
2024-01-01 10:46:00,10019.905969557347,251.1835006565518,4996.011789547236,201.84136732114038
2024-01-01 10:46:10,9939.97831228412,253.91551175260093,4911.01958374857,191.49575175184376
2024-01-01 10:46:20,10006.980208499002,251.37341324565105,4890.04292304388,190.16896215513657
2024-01-01 10:46:30,9961.468640313824,261.89642645485236,4954.848948185392,202.36116211329448
2024-01-01 10:46:40,10011.351734525124,253.45620344651445,4905.647336320791,196.54100131936798
2024-01-01 10:46:50,10066.213067452105,249.37911301785712,4917.496742448228,185.86417373753898
2024-01-01 10:47:00,10158.601681614535,260.4219057698302,4956.517368151896,211.98095768241748
2024-01-01 10:47:10,9876.218450117314,252.33285041087873,4927.070208244965,208.17506389201532
2024-01-01 10:47:20,10213.303337465626,251.2147857932906,5058.774788196974,197.3377879774788
2024-01-01 10:47:30,9804.79122004775,253.14022602486114,4939.252872263983,169.60964827285235
2024-01-01 10:47:40,9984.821490496442,249.06390976633634,4973.686190371904,187.88607608573483
2024-01-01 10:47:50,10058.831720648457,250.09226992995468,4845.509557051295,190.29059821123522
2024-01-01 10:48:00,10028.099186773503,244.13305411238127,4899.361782828206,195.87523420565128
2024-01-01 10:48:10,9937.73004801794,242.48832780376122,4887.848534676106,199.4996075091507
2024-01-01 10:48:20,9979.187774964272,240.0142961351756,4894.27521325481,209.84112448228242
2024-01-01 10:48:30,9950.699906534117,236.08016713202923,4962.571079109792,204.09718341605097
2024-01-01 10:48:40,9941.063524305579,241.20282638615444,4993.372412804812,217.38804787204856
2024-01-01 10:48:50,10084.960209702102,248.25732965533075,4958.625664645667,195.32147039721124
2024-01-01 10:49:00,10035.701548596504,251.03117582445637,4929.861888233625,203.8574441625524
2024-01-01 10:49:10,9930.709040473934,247.2870343685236,4909.45134747432,205.15766341668203
2024-01-01 10:49:20,10089.959987543325,226.44296509872643,4996.474066967266,203.68589426537883
2024-01-01 10:49:30,10030.72995208766,265.7458635776234,5044.156832113684,219.22835371910213
2024-01-01 10:49:40,10081.286211883897,260.86480122890384,4947.146824643125,212.05661484120787
2024-01-01 10:49:50,10062.96288419236,254.45759851217127,4987.162172605518,180.20895170747866
2024-01-01 10:50:00,9417.100498907792,269.0749067255327,4957.1625168897135,198.2850335141099
2024-01-01 10:50:10,9943.981895980303,240.2263588251629,4977.569224721219,199.79039476655308
2024-01-01 10:50:20,10074.729360512327,268.87625120626006,4881.366620490433,232.27311595542508
2024-01-01 10:50:30,10061.037026543347,240.34785923249453,4914.987125386833,195.05313228131794
2024-01-01 10:50:40,9997.909840603585,252.38737925291358,4958.967391394218,185.26274144995728
2024-01-01 10:50:50,10011.732738330878,237.26162674865796,4999.618446594038,206.57488144214966
2024-01-01 10:51:00,10127.766489578842,250.14694095544365,4897.887168306054,207.4547857943567
2024-01-01 10:51:10,9940.842861116416,253.86166497998389,4836.928903833932,198.8934070440546
2024-01-01 10:51:20,10054.709738117004,248.45309668865445,4913.480618061875,196.69608495543665
